loss,Categorical Accuracy,Micro F1,Macro F1,val_loss,val_Categorical Accuracy,val_Micro F1,val_Macro F1
5.040213108062744,0.17103970050811768,0.17222997546195984,0.06935416162014008,2.142321825027466,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.890031814575195,0.1658979207277298,0.1658979207277298,0.06614842265844345,2.1468827724456787,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.841953277587892,0.16835539042949674,0.16835539042949674,0.0652889609336853,2.0953285694122314,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.7987470626831055,0.1764083206653595,0.1764083206653595,0.06717200577259064,2.1372811794281006,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.788624286651611,0.17194707691669464,0.17194707691669464,0.062146324664354324,2.136136531829834,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.765538692474365,0.17550094425678253,0.17550094425678253,0.06411630660295486,2.1669301986694336,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.761204719543457,0.1724763661623001,0.1724763661623001,0.06089954450726509,2.1804521083831787,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.726949691772461,0.17769375443458554,0.17769373953342438,0.06355215609073639,2.1041920185089107,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.689709186553955,0.1799243837594986,0.1799243837594986,0.0632651075720787,2.1371984481811523,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.678106784820557,0.1801512241363525,0.1801512241363525,0.06390783190727234,2.138343095779419,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.6480393409729,0.17731569707393646,0.17731571197509766,0.06236548721790314,2.1107220649719243,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.65382194519043,0.1814744770526886,0.1814744770526886,0.06070224568247795,2.157369613647461,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.6410980224609375,0.18408317863941195,0.1840831637382508,0.06389916688203813,2.1327619552612305,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.631822109222412,0.1823818534612656,0.1823818534612656,0.06128763034939766,2.0561180114746094,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.617194652557373,0.1863516122102737,0.18635162711143494,0.06126511842012405,2.174955129623413,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.60557222366333,0.188506618142128,0.1885066330432892,0.06368416547775269,2.1456098556518555,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.587212085723877,0.18892249464988708,0.18892249464988708,0.06065428629517555,2.114557266235352,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.585628032684326,0.1872967928647995,0.1872968077659607,0.0622238852083683,2.12746000289917,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.583310127258301,0.19020794332027435,0.19020794332027435,0.060969110578298576,2.0646500587463383,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.55482292175293,0.19266541302204127,0.19266541302204127,0.06132005900144578,2.1006078720092773,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.536866188049316,0.1954253315925598,0.1954253315925598,0.060578353703022,2.1750388145446777,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.536984443664551,0.19527409970760345,0.19527409970760345,0.060415644198656075,2.088998794555664,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.533759593963623,0.1962192803621292,0.1962192952632904,0.061023831367492676,2.1174652576446533,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.522406578063965,0.19867675006389612,0.19867675006389612,0.06090409681200981,2.0774788856506348,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.5068840980529785,0.19731569290161133,0.19731569290161133,0.060584250837564475,2.050809860229492,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.518805980682373,0.199621930718422,0.199621930718422,0.05848933383822441,2.128417491912842,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.497778415679932,0.20461247861385345,0.20461247861385345,0.05923464521765709,2.1638989448547363,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.487011909484863,0.2088090777397156,0.2088090777397156,0.05906524881720542,2.1134157180786133,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.489626884460449,0.20294895768165588,0.20294897258281708,0.05846477299928665,2.115228176116944,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.474858283996582,0.21319471299648285,0.21319469809532168,0.05802323669195175,2.1283609867095947,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.46288537979126,0.2150850594043732,0.2150850594043732,0.05652829259634017,2.1110339164733887,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.4501566886901855,0.21153119206428528,0.21153119206428528,0.06037002801895141,2.1280272006988525,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.458242893218994,0.214933842420578,0.214933842420578,0.05675947666168212,2.0724916458129883,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.445711612701416,0.21780718863010406,0.21780718863010406,0.057695496827363975,2.127429962158203,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.448309421539307,0.21750472486019126,0.2175047397613525,0.055645257234573364,2.1282091140747066,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.4174232482910165,0.23353497684001925,0.23353497684001925,0.054094359278678894,2.13628363609314,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.413280963897705,0.2352741062641144,0.2352741062641144,0.05181460455060005,2.13933539390564,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.412178993225098,0.2347069978713989,0.2347069978713989,0.052406013011932366,2.124795913696289,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.41392707824707,0.2346691936254501,0.2346691936254501,0.051243837922811515,2.1180377006530757,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.405244827270508,0.2349716424942017,0.2349716424942017,0.05480383709073067,2.1236889362335205,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.416212558746338,0.23614366352558136,0.23614366352558136,0.05041169002652168,2.1454460620880127,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.4084811210632315,0.23610585927963254,0.23610585927963254,0.053184304386377335,2.1409649848937993,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.411981105804443,0.2367485761642456,0.2367485761642456,0.05241825059056282,2.1450283527374268,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.408485412597656,0.23769375681877136,0.23769375681877136,0.05044480785727501,2.1392593383789062,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.411018371582031,0.23584121465682986,0.23584121465682986,0.05123398080468178,2.141244649887085,0.1784445345401764,0.1784445345401764,0.037855949252843864
4.410234451293945,0.23463137447834015,0.23463137447834015,0.05218813940882683,2.133216619491577,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.412886619567871,0.2363326996564865,0.2363326996564865,0.050477296113967896,2.1297624111175537,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.411137580871582,0.23724007606506348,0.23724006116390228,0.04953715577721596,2.132561683654785,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.413389682769775,0.23603025078773499,0.23603025078773499,0.051015738397836685,2.144028425216675,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.4075517654418945,0.2359546273946762,0.2359546273946762,0.05232774093747139,2.1370491981506348,0.1784445345401764,0.1784445345401764,0.03785594925284386
