loss,Categorical Accuracy,Micro F1,Macro F1,val_loss,val_Categorical Accuracy,val_Micro F1,val_Macro F1,learning_rate,beta_1,beta_2
1.3163143396377563,0.650245726108551,0.650245726108551,0.5295832157135011,6.732614517211914,0.1784445345401764,0.1784445345401764,0.037855949252843864,0.0001,,
1.2224647998809814,0.6652929782867432,0.6652929782867432,0.5484885573387146,241.48643493652344,0.5082905888557434,0.5082905888557434,0.08424945175647736,0.0001,,
1.176303505897522,0.6772400736808777,0.6772400736808777,0.5656164884567261,3.2475016117095947,0.1312672793865204,0.1312672793865204,0.03384494036436081,0.0001,,
1.1439917087554932,0.6817013025283813,0.6817013025283813,0.5702999830245972,8.035503387451174,0.1778523474931717,0.1778523474931717,0.03775561973452568,0.0001,,
1.0945128202438354,0.6947448253631592,0.6947448253631592,0.5815528035163879,19.753129959106445,0.1784445345401764,0.1784445345401764,0.037855949252843864,0.0001,,
2.202033281326294,0.5258979201316833,0.5258979201316833,0.3830406665802002,1.23518168926239,0.5323726534843445,0.5323726534843445,0.3494637906551361,1e-05,,
2.124642848968506,0.5406048893928528,0.5406048893928528,0.39776861667633057,1.215186357498169,0.5440189242362976,0.5440189242362976,0.3619229197502136,1e-05,,
2.050255060195924,0.551455557346344,0.551455557346344,0.4076093435287476,1.2417278289794922,0.5446111559867859,0.5446111559867859,0.3586682677268982,1e-05,,
2.0019924640655518,0.5601890087127686,0.5601890087127686,0.4143433272838593,1.2398879528045654,0.5418475866317749,0.5418475866317749,0.3698263764381409,1e-05,,
1.9607856273651123,0.5613610744476318,0.5613610744476318,0.4167991876602173,1.1570173501968384,0.5896170735359192,0.5896170735359192,0.38816961646080017,1e-05,,
1.928020715713501,0.5664650201797485,0.5664650201797485,0.4258001446723938,1.2040318250656128,0.5631662011146545,0.5631662011146545,0.3794093132019043,1e-05,,
1.8866130113601685,0.5699054598808289,0.5699054598808289,0.42452800273895264,1.205960988998413,0.5584287643432617,0.5584287643432617,0.3804275691509247,1e-05,,
1.817384958267212,0.5785255432128906,0.5785255432128906,0.4363946318626404,1.1721878051757812,0.6022502779960632,0.6022502779960632,0.37919729948043823,1e-05,,
1.863443374633789,0.578109622001648,0.578109622001648,0.4384158253669739,1.2299721240997314,0.5659297108650208,0.5659297108650208,0.3612466156482697,1e-05,,
1.8252137899398804,0.579546332359314,0.579546332359314,0.4382953643798828,1.1725356578826904,0.5734307169914246,0.5734307169914246,0.3915692567825317,1e-05,,
1.8136248588562007,0.5816256999969482,0.5816256999969482,0.4406408071517944,1.1167420148849487,0.604619026184082,0.604619026184082,0.3936932682991028,1e-05,,
1.7863562107086182,0.5886956453323364,0.5886956453323364,0.4495159983634949,1.2120084762573242,0.5592183470726013,0.5592183470726013,0.3732667863368988,1e-05,,
1.7867960929870603,0.5888468623161316,0.5888468623161316,0.44701433181762695,1.1462146043777466,0.5848795771598816,0.5848795771598816,0.39296501874923706,1e-05,,
1.7543846368789673,0.5873345732688904,0.5873345732688904,0.4469206631183624,1.1690962314605713,0.5756020545959473,0.5756020545959473,0.3930682241916657,1e-05,,
1.7388451099395752,0.59017014503479,0.59017014503479,0.4505646824836731,1.1288797855377195,0.5967232584953308,0.5967232584953308,0.4006460905075073,1e-05,,
1.7289729118347168,0.5875614285469055,0.5875614285469055,0.4509163498878479,1.1633756160736084,0.5819186568260193,0.5819186568260193,0.3983178436756134,1e-05,,
1.7169487476348877,0.5931947231292725,0.5931947231292725,0.4569101929664612,1.1642539501190186,0.5844848155975342,0.5844848155975342,0.4013874530792236,1e-05,,
1.7143281698226929,0.5942155122756958,0.5942155122756958,0.458557665348053,1.153367280960083,0.5884326696395874,0.5884326696395874,0.4051339626312256,1e-05,,
1.671831488609314,0.5997731685638428,0.5997731685638428,0.4644822180271149,1.1133753061294556,0.6099486947059631,0.6099486947059631,0.4016247689723969,1e-05,,
1.6697382926940918,0.5982986688613892,0.5982986688613892,0.4606309533119202,1.2041049003601074,0.5779708027839661,0.5779708027839661,0.3847581446170807,1e-05,,
1.6535302400588991,0.6024574637413025,0.6024574637413025,0.4670065641403198,1.1145187616348269,0.6065929532051086,0.6065929532051086,0.41678202152252203,1e-06,,
1.6544595956802368,0.6010963916778564,0.6010963916778564,0.4656682014465332,1.1142566204071045,0.6063956022262573,0.6063956022262573,0.41511523723602295,1e-06,,
1.6371941566467283,0.6013988852500916,0.6013988852500916,0.4646536707878113,1.1260274648666382,0.6020529270172119,0.6020529270172119,0.4110226929187775,1e-06,,
1.655847668647766,0.6030623912811279,0.6030623912811279,0.467164933681488,1.1196738481521606,0.604619026184082,0.604619026184082,0.4166927933692932,1e-06,,
1.648491382598877,0.6037428975105286,0.6037428975105286,0.4677321910858154,1.1209501028060913,0.603434681892395,0.603434681892395,0.4155287742614746,1e-06,,
1.6363681554794312,0.6003402471542358,0.6003402471542358,0.4678156971931458,1.116002321243286,0.6073825359344482,0.6073825359344482,0.4157154560089111,1e-06,,
1.6217740774154663,0.6022684574127197,0.6022684574127197,0.4670398831367493,1.1047840118408203,0.6131069660186768,0.6131069660186768,0.416881650686264,1e-06,,
1.5983036756515503,0.6044990420341492,0.6044990420341492,0.4700280725955963,1.1171818971633911,0.6079747080802917,0.6079747080802917,0.4125121235847473,1e-06,,
1.6408342123031616,0.6012476086616516,0.6012476086616516,0.4685956239700317,1.1198290586471558,0.6071851849555969,0.6071851849555969,0.4170578718185425,1e-06,,
1.6251822710037231,0.603629469871521,0.603629469871521,0.4705017805099487,1.1165930032730105,0.6060007810592651,0.6060007810592651,0.41574686765670776,1e-06,,
1.635204792022705,0.6020037531852722,0.6020037531852722,0.4670388102531433,1.102777361869812,0.614686131477356,0.614686131477356,0.41722992062568665,1e-06,0.8,0.999
1.6484287977218628,0.6007183194160461,0.6007183194160461,0.4686445593833923,1.1071072816848757,0.6129096150398254,0.6129096150398254,0.4192477464675903,1e-06,0.8,0.999
1.643045425415039,0.6005293130874634,0.6005293130874634,0.4673274755477905,1.1113431453704834,0.6107382774353027,0.6107382774353027,0.41089195013046265,1e-06,0.8,0.999
1.642666935920715,0.6014744639396667,0.6014744639396667,0.4673831462860107,1.120530366897583,0.605803370475769,0.605803370475769,0.4168625473976135,1e-06,0.8,0.999
1.6441410779953003,0.6023440361022949,0.6023440361022949,0.4656436145305634,1.1115696430206299,0.6091591119766235,0.6091591119766235,0.41813474893569946,1e-06,0.8,0.999
1.6319180727005005,0.6039319634437561,0.6039319634437561,0.4671729803085327,1.1236611604690552,0.604619026184082,0.604619026184082,0.4182393550872803,1e-06,0.8,0.999
1.621544361114502,0.6040075421333313,0.6040075421333313,0.4668480157852173,1.1151738166809082,0.6054086089134216,0.6054086089134216,0.415409654378891,1e-06,0.8,0.999
1.6380492448806765,0.6013610363006592,0.6013610363006592,0.4658928215503693,1.1177371740341189,0.6067903637886047,0.6067903637886047,0.4158004522323608,1e-06,0.8,0.999
1.6195286512374878,0.6023818254470825,0.6023818254470825,0.4717106819152832,1.1177676916122437,0.6067903637886047,0.6067903637886047,0.41171181201934814,1e-06,0.8,0.999
1.628184199333191,0.6054820418357849,0.6054820418357849,0.4692359566688538,1.1179288625717163,0.6073825359344482,0.6073825359344482,0.4161360859870911,1e-06,0.8,0.999
1.624056100845337,0.6040831804275513,0.6040831804275513,0.4708751142024994,1.1179388761520386,0.6091591119766235,0.6091591119766235,0.4151625037193297,1e-06,0.9,0.9999
1.6262733936309814,0.6034782528877258,0.6034782528877258,0.4705509543418884,1.110668420791626,0.6129096150398254,0.6129096150398254,0.416311115026474,1e-06,0.9,0.9999
1.6245501041412354,0.60264652967453,0.60264652967453,0.4668838977813721,1.1124937534332275,0.6095538735389711,0.6095538735389711,0.4177959859371185,1e-06,0.9,0.9999
1.6203278303146362,0.607410192489624,0.607410192489624,0.4724550247192383,1.1045311689376829,0.6142913699150085,0.6142913699150085,0.4180117249488831,1e-06,0.9,0.9999
1.6168133020401,0.6057088971138,0.6057088971138,0.4725139737129211,1.107707977294922,0.6107382774353027,0.6107382774353027,0.4153501987457275,1e-06,0.9,0.9999
1.6047770977020264,0.6031379699707031,0.6031379699707031,0.4708567261695862,1.1034104824066162,0.6125147938728333,0.6125147938728333,0.4146882295608521,1e-06,0.9,0.9999
1.594064235687256,0.6054820418357849,0.6054820418357849,0.4713781476020813,1.121215581893921,0.6026450991630554,0.6026450991630554,0.4125532507896423,1e-06,0.9,0.9999
1.5526546239852903,0.6108128428459167,0.6108128428459167,0.4783664643764496,1.1121776103973389,0.6105408668518066,0.6105408668518066,0.4150123596191406,1e-06,0.9,0.9999
1.6120343208312988,0.6056710481643677,0.6056710481643677,0.4726775884628296,1.1175546646118164,0.6067903637886047,0.6067903637886047,0.4173548817634583,1e-06,0.9,0.9999
1.6020758152008057,0.6046502590179443,0.6046502590179443,0.4700271487236023,1.1242274045944214,0.6052111983299255,0.6052111983299255,0.4154676198959351,1e-06,0.9,0.9999
1.6216694116592407,0.6047636866569519,0.6047636866569519,0.47213006019592285,1.112574577331543,0.6117252111434937,0.6117252111434937,0.4174361228942871,1e-07,0.9,0.999
1.605430245399475,0.6071077585220337,0.6071077585220337,0.4730537533760071,1.1059260368347168,0.6133043766021729,0.6133043766021729,0.419559121131897,1e-07,0.9,0.999
1.59965181350708,0.603629469871521,0.603629469871521,0.47062402963638306,1.112561821937561,0.6103434562683105,0.6103434562683105,0.4186239540576935,1e-07,0.9,0.999
1.6106483936309814,0.608204185962677,0.608204185962677,0.47398096323013306,1.1169261932373047,0.6073825359344482,0.6073825359344482,0.41820386052131653,1e-07,0.9,0.999
1.6030443906784058,0.6092627644538879,0.6092627644538879,0.47385433316230774,1.1069090366363525,0.613501787185669,0.613501787185669,0.41869044303894043,1e-07,0.9,0.999
1.6005345582962036,0.6033648252487183,0.6033648252487183,0.4717848598957062,1.1138814687728882,0.6111330389976501,0.6111330389976501,0.4185744524002075,1e-07,0.9,0.999
1.5885405540466309,0.6064650416374207,0.6064650416374207,0.4719846248626709,1.1158180236816406,0.6083695292472839,0.6083695292472839,0.4158572554588318,1e-07,0.9,0.999
1.5739914178848267,0.6080151200294495,0.6080151200294495,0.476642906665802,1.1037520170211792,0.6131069660186768,0.6131069660186768,0.4202144742012024,1e-07,0.9,0.999
1.6226365566253662,0.6041966080665588,0.6041966080665588,0.47052282094955444,1.1122535467147827,0.609751284122467,0.609751284122467,0.41836774349212646,1e-07,0.9,0.999
1.608214259147644,0.6067296862602234,0.6067296862602234,0.4734574556350708,1.116567850112915,0.60856693983078,0.60856693983078,0.41882291436195374,1e-07,0.9,0.999
