epoch,Categorical Accuracy,Macro F1,Weighted F1,loss,val_Categorical Accuracy,val_Macro F1,val_Weighted F1,val_loss
37,0.12806734442710876,0.1267707198858261,0.12702056765556335,2.099839687347412,0.010067113675177097,0.002491694176569581,0.00020067334116902202,2.0890753269195557
38,0.12909549474716187,0.1282328963279724,0.1284160166978836,2.0985970497131348,0.010067113675177097,0.002491694176569581,0.00020067334116902202,2.0928428173065186
39,0.12865681946277618,0.12728244066238403,0.1274990737438202,2.100005626678467,0.15436241030693054,0.038647230714559555,0.050035398453474045,2.088052272796631
40,0.1263948678970337,0.1256590336561203,0.12580934166908264,2.1081109046936035,0.1869324892759323,0.04475529119372368,0.08295005559921265,2.023045778274536
41,0.13522331416606903,0.13408756256103516,0.13415290415287018,2.0974555015563965,0.5055270195007324,0.08757811784744263,0.3463684916496277,2.001234769821167
42,0.14089874923229218,0.13884325325489044,0.13885873556137085,2.0913331508636475,0.5065140128135681,0.08667251467704773,0.34539055824279785,1.9755874872207642
43,0.14741040766239166,0.14416010677814484,0.1441812962293625,2.087481737136841,0.5067114233970642,0.0856584832072258,0.3440268337726593,1.9631030559539795
44,0.1460121124982834,0.1423056423664093,0.14223143458366394,2.0840353965759277,0.5069087743759155,0.08592934161424637,0.34441351890563965,1.9506970643997192
45,0.1517149657011032,0.14584001898765564,0.14574113488197327,2.082001209259033,0.5078957676887512,0.08449367433786392,0.3428497612476349,1.9329577684402466
46,0.15385353565216064,0.14595383405685425,0.14585232734680176,2.0782883167266846,0.5073035955429077,0.08441625535488129,0.34253814816474915,1.9244983196258545
47,0.1574726551771164,0.1476382315158844,0.1474769413471222,2.0751004219055176,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.9134986400604248
48,0.15814438462257385,0.1476222276687622,0.14747360348701477,2.073608875274658,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.9124561548233032
49,0.1625174731016159,0.15039703249931335,0.15021581947803497,2.071465253829956,0.5076983571052551,0.08419536799192429,0.34236571192741394,1.8969452381134033
50,0.16291503608226776,0.15037623047828674,0.15019792318344116,2.0691077709198,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.889264464378357
51,0.1656019538640976,0.15151840448379517,0.15124666690826416,2.066972017288208,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.8778653144836426
52,0.1673155426979065,0.15139025449752808,0.15115079283714294,2.065594434738159,0.5076983571052551,0.08444958925247192,0.34267130494117737,1.8825160264968872
53,0.16571162641048431,0.14945070445537567,0.14927572011947632,2.065890312194824,0.5076983571052551,0.08419536799192429,0.34236571192741394,1.8769313097000122
54,0.16830258071422577,0.15151262283325195,0.15125590562820435,2.06339693069458,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.8796846866607666
55,0.1708524078130722,0.1524558812379837,0.15219427645206451,2.0612969398498535,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.873225212097168
56,0.16850821673870087,0.15133017301559448,0.1510901004076004,2.0619354248046875,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.8702683448791504
57,0.17022180557250977,0.15061502158641815,0.15038082003593445,2.060943365097046,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.8652153015136719
58,0.17377237975597382,0.1536366045475006,0.15336069464683533,2.0594329833984375,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.8570400476455688
59,0.1731829047203064,0.1515156626701355,0.15128058195114136,2.057701826095581,0.5078957676887512,0.08447161316871643,0.3427600562572479,1.8597577810287476
