loss,Categorical Accuracy,Micro F1,Macro F1,val_loss,val_Categorical Accuracy,val_Micro F1,val_Macro F1
5.145868301391602,0.1623440384864807,0.1623440384864807,0.06581326574087143,2.1442713737487793,0.1784445345401764,0.1784445345401764,0.03785594925284386
5.096182823181152,0.15829867124557495,0.15829867124557495,0.06395890563726425,2.145085334777832,0.1784445345401764,0.1784445345401764,0.03785594925284386
5.0725226402282715,0.15943288803100586,0.15943288803100586,0.06481191515922546,2.012056350708008,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.796470642089844,0.17145557701587677,0.17145557701587677,0.0619606114923954,2.0940916538238525,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.725221157073975,0.17391304671764374,0.17391304671764374,0.060749344527721405,2.092319965362549,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.693706035614014,0.17455576360225677,0.17455576360225677,0.059928048402071,2.1042439937591553,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.626744270324707,0.1811342090368271,0.1811341941356659,0.06289027631282806,2.100411891937256,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.620671272277832,0.18362948298454285,0.18362946808338165,0.06302744150161743,2.1271235942840576,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.63901424407959,0.1775047332048416,0.1775047481060028,0.05930977687239647,2.118699789047241,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.607931613922119,0.18706993758678436,0.18706993758678436,0.058609362691640854,2.1152029037475586,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.5863261222839355,0.18657845258712769,0.18657845258712769,0.06086528301239014,2.135777235031128,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.587910175323486,0.19141776859760284,0.19141776859760284,0.06132574751973152,2.13065242767334,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.555901050567627,0.188506618142128,0.18850305676460266,0.06164088845252991,2.1454949378967285,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.564616680145264,0.1939130425453186,0.1939130425453186,0.060363106429576874,2.1319007873535156,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.529527187347412,0.19727788865566254,0.19727788865566254,0.06187994405627251,2.1361846923828125,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.543647766113281,0.1966729611158371,0.1966729760169983,0.0593588761985302,2.144627332687378,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.538107872009277,0.19750472903251648,0.19750472903251648,0.06092293560504913,2.1355233192443848,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.529034614562988,0.19996219873428345,0.19996219873428345,0.060455162078142166,2.14064359664917,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.507655143737793,0.20124763250350952,0.20124763250350952,0.06000553444027901,2.137047529220581,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.50887393951416,0.1982230693101883,0.1982230693101883,0.06010029837489128,2.127347946166992,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.5185980796813965,0.20151229202747345,0.20151229202747345,0.057263243943452835,2.1319315433502197,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.500837326049805,0.2013232558965683,0.20131944119930267,0.06005650758743286,2.1190319061279297,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.481797218322754,0.2064272165298462,0.2064272165298462,0.059976398944854736,2.1326520442962646,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.474867820739746,0.21667297184467316,0.21667297184467316,0.05917152389883995,2.130434989929199,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.465706825256348,0.21591682732105255,0.21591681241989136,0.057220760732889175,2.130589485168457,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.469256401062012,0.21833647787570953,0.21833647787570953,0.05851719155907631,2.13687801361084,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.447940349578857,0.21875236928462982,0.21875236928462982,0.05975160747766495,2.135963201522827,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.478696346282959,0.2176937609910965,0.2176937609910965,0.057233717292547226,2.1365702152252197,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.466822147369385,0.2188279777765274,0.2188279777765274,0.05783933773636818,2.1348726749420166,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.460214614868164,0.21943289041519165,0.21943289041519165,0.058948539197444916,2.1361143589019775,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.450620174407959,0.21897920966148376,0.21897920966148376,0.0581786148250103,2.1404099464416504,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.463101387023926,0.22030246257781982,0.22030246257781982,0.05799402669072151,2.1376819610595703,0.1784445345401764,0.1784445345401764,0.03785594925284386
4.459878921508789,0.21735349297523499,0.21735349297523499,0.05759809911251068,2.1340103149414062,0.1784445345401764,0.1784445345401764,0.03785594925284386
